      10       1      48
      0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667  
    -15.92262011   -8.17583237   -6.83865420   -3.77656501    5.53026850    7.51025644   10.37768366   11.46077291   12.81199745   13.00695055  
    -15.45430881   -8.72145831   -7.35669447   -3.24826358    4.81421718    8.16994918   10.84289655   11.90934155   13.01548861   13.61853487  
    -14.95457920   -9.24220615   -7.85995007   -2.69509060    4.11981641    8.87847321   11.23626138   12.37180867   13.20540245   14.26628624  
    -14.42624045   -9.73614202   -8.34249420   -2.12372108    3.45211295    9.63318636   11.48093270   12.83116671   13.37701846   14.93848091  
    -13.87365143  -10.20176644   -8.79780219   -1.54258169    2.81518062   10.42934017   11.52898867   13.26009641   13.52005365   15.11259374  
    -13.30422171  -10.63791171   -9.21727447   -0.96229134    2.21248637   11.25750909   11.42796720   13.61473915   13.61675203   15.53836668  
    -12.73239301  -11.04371743   -9.58642481   -0.39586421    1.64659026   11.27598795   12.09614958   13.64220373   13.83389240   16.12152237  
    -12.19111705  -11.41849078   -9.87336138    0.14169953    1.11985696   11.15154104   12.88544965   13.57310696   13.87366678   16.37036731  
    -11.76171627  -11.76171435   -9.99898420    0.63418244    0.63418395   11.10302906   13.40645232   13.40645302   13.81868286   16.32485437  
    -12.07300600  -11.57616762   -9.83530308    0.19106733    1.06627972   11.15783235   13.16729344   13.31761603   13.76676281   16.31973744  
    -12.35204811  -11.63031977   -9.39230871   -0.20817740    1.42662385   11.32693045   12.89260030   13.00387026   13.30504018   16.38186367  
    -12.59862914  -11.78723584   -8.81542992   -0.56255001    1.71050364   11.60490475   12.41744373   12.61329701   12.80588105   16.02864066  
    -12.81259795  -11.96541940   -8.19792205   -0.87121967    1.92097542   11.56434007   11.96889866   12.34994226   12.49578751   15.69150551  
    -12.99380910  -12.13351129   -7.58717105   -1.13346526    2.06769175   10.69642034   12.11512401   12.23829074   12.37941429   15.40548039  
    -13.14216794  -12.27876025   -7.01698422   -1.34867504    2.16375064    9.89144565   11.91643053   12.02447500   12.78527749   15.17099832  
    -13.25761051  -12.39528200   -6.51975383   -1.51646522    2.22261198    9.19982008   11.75845533   11.85597185   13.13518585   14.98834370  
    -13.34011114  -12.48007390   -6.12941448   -1.63659074    2.25591710    8.66510464   11.64399353   11.73448830   13.39325498   14.85770455  
    -13.38962149  -12.53147428   -5.87841265   -1.70875620    2.27239517    8.32558137   11.57472978   11.66118470   13.54653791   14.77926199  
    -13.40612538  -12.54869977   -5.79158001   -1.73283988    2.27731911    8.20895421   11.55155399   11.63667943   13.59677584   14.75309889  
    -13.73590208  -12.18877055   -5.77111171   -1.86562080    2.44184852    8.21832832   10.71270159   12.51451637   13.24829911   15.09790766  
    -14.27269571  -11.56185057   -5.70973901   -2.21041921    2.88128758    8.24564074    9.87895238   12.62593195   13.46027477   15.16409131  
    -14.81373024  -10.87179887   -5.60818531   -2.67104635    3.49724098    8.28597701    9.09885409   11.96997346   14.39554370   14.45571258  
    -15.33096567  -10.14846185   -5.46750325   -3.17762593    4.21634267    8.24127630    8.47158027   11.32769298   13.75604245   15.30880466  
    -15.81696035   -9.40200849   -5.28936627   -3.69096580    4.99421100    7.64230495    8.46575424   10.71525640   13.11399598   16.03867957  
    -16.26857112   -8.63931874   -5.07595769   -4.18971327    5.80244960    7.01713221    8.55128942   10.14109962   12.51810259   16.42005471  
    -16.68404255   -7.86701692   -4.83037650   -4.66164165    6.44071168    6.61981996    8.64985785    9.61137462   11.97085283   15.55980517  
    -17.06220960   -7.09279049   -5.09940744   -4.55665338    5.91722989    7.42437939    8.75249244    9.13414337   11.47393369   14.56863993  
    -17.40224529   -6.32572824   -5.49825180   -4.26019388    5.44783427    8.15591181    8.75618103    8.85164886   11.02850597   13.60171912  
    -17.70350467   -5.85499035   -5.57702875   -3.94796284    5.03306779    8.21385049    8.93904213    9.06431229   10.63527259   12.67825679  
    -17.96547752   -6.16739634   -4.86053680   -3.62897159    4.67325563    7.90489338    9.00620724    9.73727355   10.29432291   11.81613989  
    -18.18776108   -6.43384220   -4.19339631   -3.31481140    4.36861208    7.62301865    9.04639532   10.00475168   10.36601842   11.03358276  
    -18.37003487   -6.65316808   -3.59604361   -3.01993361    4.11927961    7.38833190    9.05797565    9.76428159   10.34982608   10.91496222  
    -18.51204644   -6.82452098   -3.09215247   -2.76132448    3.92534371    7.20439403    9.04747969    9.56992909    9.78557982   11.36502778  
    -18.61361350   -6.94730342   -2.70705356   -2.55761067    3.78683774    7.07246308    9.02822119    9.36187694    9.42105051   11.70016083  
    -18.67460179   -7.02109337   -2.46425760   -2.42647061    3.70375345    6.99313718    9.01342997    9.09820627    9.32336400   11.90727087  
    -18.69493546   -7.04569010   -2.38110724   -2.38110405    3.67606353    6.96668050    9.00865356    9.00865722    9.28846306   11.97744714  
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
