      16       1       3
          1.0000000000        0.3333333333        0.6666666667  
        -28.8646285972      -27.8788586502      -13.5189826474      -12.4133439100      -12.4133439100      -12.4006461306       -8.7808982958       -8.7808982958       -0.7899563341       -0.1747502056       -0.1747502056        0.6211759866        1.1633745416        1.1633745441        1.2618155731        1.4025298083  
        -28.8646292967      -27.8788632539      -13.5189569000      -12.4133485285      -12.4133485285      -12.4007062984       -8.7809257732       -8.7809257732       -0.7073143894       -0.1727826440       -0.1727826440        0.3088121712        1.0654460466        1.3664739301        1.3664739309        1.7524137878  
        -28.8646296006      -27.8788608674      -13.5189852677      -12.4133659853      -12.4133506101      -12.4006531360       -8.7809265669       -8.7809142268       -0.6984052599       -0.1764149676       -0.1746132433        0.2672677048        1.0383402999        1.3594701576        1.5174355202        1.6708241493  
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
