      10       1      48
      0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667    0.04166667  
    -14.89990561   -9.15160422   -7.61298737   -2.40749658    4.41284693    9.02454792   11.54533208   12.73683501   13.42580380   14.46645694  
    -14.37038562   -9.65559244   -8.09264606   -1.83849947    3.74181397    9.78672766   11.86190133   13.20728081   13.61576736   15.14196489  
    -13.81765248  -10.13074227   -8.54362567   -1.25973962    3.10200477   10.59256349   11.98032619   13.64762394   13.77852389   15.33320972  
    -13.24987995  -10.57586326   -8.95651578   -0.68164118    2.49682047   11.43397247   11.92435338   13.89307651   14.01078077   15.72438811  
    -12.68260783  -10.99006895   -9.31567862   -0.11691482    1.92878172   11.79430092   12.29200396   13.92828458   14.22718975   16.29733498  
    -12.14916116  -11.37264917   -9.58880107    0.41985360    1.40020321   11.67910819   13.11111952   13.85377155   14.24658721   16.48377570  
    -11.72306699  -11.72306508   -9.70454599    0.91294254    0.91294405   11.63307164   13.66690061   13.66690125   14.17560240   16.41230327  
    -12.04091793  -11.51345474   -9.55772988    0.46847036    1.34748706   11.68575880   13.40181718   13.57974753   14.12845806   16.43706057  
    -12.32587393  -11.52854417   -9.14595540    0.06806911    1.71230120   11.84872189   13.10328081   13.24909603   13.64242051   16.52340833  
    -12.57770672  -11.65784982   -8.58820888   -0.28727901    2.00243176   12.11650325   12.68842087   12.80479423   13.07057386   16.20436981  
    -12.79625122  -11.81966912   -7.97801237   -0.59675988    2.22028043   11.82742977   12.46585023   12.52674425   12.72925637   15.86507998  
    -12.98135284  -11.97794236   -7.36761370   -0.85966969    2.37462857   10.94022044   12.28087971   12.45904593   12.85658294   15.57730985  
    -13.13290825  -12.11709957   -6.79396708   -1.07541237    2.47776494   10.11680074   12.07401213   12.23739044   13.23731107   15.34144701  
    -13.25084515  -12.22978936   -6.29150498   -1.24360734    2.54255219    9.40922388   11.91016520   12.06366431   13.55877487   15.15774839  
    -13.33513075  -12.31223331   -5.89579818   -1.36401488    2.58026497    8.86196299   11.79174942   11.93879391   13.79029021   15.02638145  
    -13.38571367  -12.36235953   -5.64078486   -1.43634798    2.59944134    8.51429753   11.72020205   11.86357155   13.92499931   14.94750835  
    -13.40257491  -12.37917997   -5.55246341   -1.46048692    2.60527134    8.39483105   11.69627844   11.83844496   13.96863386   14.92120330  
    -13.70260272  -12.04857697   -5.53199356   -1.59114199    2.76789221    8.40500052   10.87346037   12.70313414   13.55617324   15.33648336  
    -14.22460858  -11.43517105   -5.47062262   -1.93141309    3.20347164    8.43472551   10.03182837   12.88592495   13.66571127   15.34632303  
    -14.76188076  -10.74675082   -5.36907389   -2.38749434    3.81606044    8.47902524    9.24475164   12.20190429   14.57029366   14.69579222  
    -15.27897692  -10.02055597   -5.22840501   -2.89028298    4.53315209    8.41050486    8.64084704   11.54052439   13.93647396   15.58125128  
    -15.76622684   -9.26896603   -5.05029411   -3.40057388    5.31047144    7.78126134    8.66729724   10.91410676   13.29587230   16.35504821  
    -16.21965367   -8.49967166   -4.83693203   -3.89685221    6.11957643    7.15023240    8.76305959   10.32936135   12.70068397   16.75459914  
    -16.63713063   -7.71965356   -4.59142746   -4.36675543    6.56963322    6.93906814    8.87246043    9.79161834   12.15392645   15.92516755  
    -17.01730680   -6.93676366   -4.80283858   -4.31782354    6.04271713    7.74596027    8.98732870    9.30941800   11.65746057   14.92317666  
    -17.35925144   -6.16019642   -5.20027606   -4.02153531    5.57041696    8.45543054    8.95373480    9.10005047   11.21260092   13.94716857  
    -17.66226014   -5.55583815   -5.40124763   -3.70954416    5.15318067    8.38821075    9.20181819    9.38970879   10.82026949   13.01620402  
    -17.92578731   -5.86726629   -4.67390465   -3.39087224    4.79127780    8.06780027    9.28304426   10.07884071   10.48088669   12.14802241  
    -18.14940830   -6.13291180   -3.99555777   -3.07711417    4.48488666    7.78188873    9.33522033   10.19391749   10.71779271   11.36069581  
    -18.33278904   -6.35159936   -3.38708204   -2.78270656    4.23412693    7.54465149    9.35496224    9.95702212   10.67333476   11.27617983  
    -18.47566822   -6.52246575   -2.87283787   -2.52459954    4.03907282    7.35894563    9.34882813    9.76573203   10.10651141   11.73477201  
    -18.57785816   -6.64490620   -2.47911048   -2.32135056    3.89975733    7.22582897    9.33329652    9.61620485    9.68112282   12.07680571  
    -18.63922156   -6.71849526   -2.23051273   -2.19054716    3.81618022    7.14581373    9.32555017    9.41651369    9.51183996   12.28843561  
    -18.65968071   -6.74302592   -2.14530862   -2.14530543    3.78832444    7.11912984    9.32665846    9.32666209    9.47084685   12.36018624  
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
